Gene X,Probe X,Gene Y,Probe Y,Correlation,Variance Rank X,Variance Rank Y,Chromosome X,Chromosome Y
AKAP14,237281_at,AK7,1553734_at,0.9369217935887514,196,545,X,14
AKAP14,237281_at,CASC1,220168_at,0.9206323331429078,196,547,X,12
AKAP14,237281_at,LOC101928882,233326_at,0.9445666242001415,196,562,X,3
AKAP14,237281_at,DNAH9,240857_at,0.8537016559947428,196,564,X,17
AKAP14,237281_at,SPAG17,233516_s_at,0.9157679903691327,196,568,X,1
AKAP14,237281_at,NEK5,237168_at,0.929358160577537,196,570,X,13
AKAP14,237281_at,WDR63,243087_at,0.9435915099360282,196,576,X,1
AKAP14,237281_at,CELSR1,41660_at,0.7768784457906578,196,578,X,22
AKAP14,237281_at,AQP4-AS1,1553440_at,0.7158153203668779,196,595,X,18
AKAP14,237281_at,TMEM232,239776_at,0.8596446585212988,196,603,X,5
AKAP14,237281_at,C11orf88,1568606_at,0.9610401141375359,196,606,X,11
AKAP14,237281_at,C11orf70,241198_s_at,0.8436293196389506,196,607,X,11
AKAP14,237281_at,,240026_x_at,0.853815080918965,196,609,X,
AKAP14,237281_at,GALNT3,203397_s_at,0.7312702652290943,196,632,X,2
AKAP14,237281_at,CFAP70,229169_at,0.9033195904276089,196,633,X,10
AKAP14,237281_at,TMEM47,209655_s_at,0.7402133184711314,196,647,X,X
AKAP14,237281_at,ZMYND10,216663_s_at,0.9497058684375579,196,649,X,3
AKAP14,237281_at,C4orf47,236915_at,0.8747148191565508,196,651,X,4
AKAP14,237281_at,RNF43,218704_at,0.8489641404175962,196,659,X,17
AKAP14,237281_at,C5orf49,239722_at,0.9181056147075871,196,671,X,5
AKAP14,237281_at,SPAG1,210117_at,0.80176550105778,196,672,X,8
AKAP14,237281_at,MAK,220302_at,0.7534778819423839,196,687,X,6
AKAP14,237281_at,EXOSC7,205200_at,0.7044042831366103,196,699,X,3
AKAP14,237281_at,EPPK1,232165_at,0.76104921343226,196,723,X,8
AKAP14,237281_at,IL20RA,219115_s_at,0.7149678119219586,196,729,X,6
AKAP14,237281_at,LRRC34,236918_s_at,0.7402078757712885,196,734,X,3
AKAP14,237281_at,ROPN1L,223609_at,0.9236500558632924,196,751,X,5
AKAP14,237281_at,FMO1,205666_at,0.7878618673141949,196,767,X,1
AKAP14,237281_at,TTC29,223962_at,0.9391962094775501,196,776,X,4
AKAP14,237281_at,C1orf158,231549_at,0.9340489572616503,196,813,X,1
AKAP14,237281_at,TEX9,243198_at,0.7696173460578504,196,820,X,15
AKAP14,237281_at,MKX,241902_at,0.7066639668617903,196,821,X,10
AKAP14,237281_at,TEKT1,239216_at,0.9452900956637097,196,822,X,17
AKAP14,237281_at,FAM179A,236717_at,0.829884817774466,196,852,X,2
AKAP14,237281_at,,235658_at,0.8304144833614859,196,894,X,
AKAP14,237281_at,LRRC46,230601_s_at,0.928934026784375,196,902,X,17
AKAP14,237281_at,C1orf194,231044_at,0.9246079274473588,196,903,X,1
AKAP14,237281_at,TEX26,243884_at,0.8529009064976483,196,905,X,13
AKAP14,237281_at,CFAP45,220308_at,0.9344171394933408,196,914,X,1
AKAP14,237281_at,RSPH4A,233071_at,0.9250203998496568,196,951,X,6
AKAP14,237281_at,FOLR1,204437_s_at,0.8599955910442623,196,993,X,11
CAPS,231728_at,SYNPO2,227662_at,0.756404386049361,199,215,19,4
CAPS,231728_at,GMPR,204187_at,0.8020663151964111,199,216,19,6
CAPS,231728_at,VWA3B,1562371_s_at,0.865155142886846,199,232,19,2
CAPS,231728_at,IGSF1,207695_s_at,0.7621842127844647,199,245,19,X
CAPS,231728_at,CD36,209555_s_at,0.7814255522348653,199,246,19,7
CAPS,231728_at,LINC01088,230781_at,0.7385797453071695,199,249,19,4
CAPS,231728_at,ANGPTL1,231773_at,0.7169949657217475,199,250,19,1
CAPS,231728_at,IGFBP7-AS1,1557395_at,0.784619067484586,199,251,19,4
CAPS,231728_at,ODF3B,238327_at,0.8147113499529226,199,261,19,22
CAPS,231728_at,MAP3K19,1555804_a_at,0.8565197012868522,199,281,19,2
CAPS,231728_at,MECOM,221884_at,0.7650276503953698,199,289,19,3
CAPS,231728_at,EFHC2,220591_s_at,0.7911107434731308,199,292,19,X
CAPS,231728_at,ROR2,205578_at,0.7007957839673551,199,295,19,9
CAPS,231728_at,C8orf34,231380_at,0.7732664361411903,199,300,19,8
CAPS,231728_at,CCDC114,233157_x_at,0.8556629389720161,199,302,19,19
CAPS,231728_at,EFCAB1,220156_at,0.8066255672032424,199,303,19,8
CAPS,231728_at,ZBBX,220269_at,0.7773804153701449,199,304,19,3
CAPS,231728_at,CRLF1,206315_at,0.7074478123154294,199,308,19,19
CAPS,231728_at,MECOM,226420_at,0.792301908388188,199,311,19,3
CAPS,231728_at,ECM2,206101_at,0.804080724038348,199,320,19,9
CAPS,231728_at,TPPP3,218876_at,0.7759164096536935,199,325,19,16
CAPS,231728_at,CD36,206488_s_at,0.776010534388488,199,340,19,7
CAPS,231728_at,NUP62CL,220520_s_at,0.7479336403569152,199,353,19,X
CAPS,231728_at,WDR49,1554298_a_at,0.7689411249618493,199,365,19,3
CAPS,231728_at,CFAP43,231084_at,0.8166246105423539,199,367,19,10
CAPS,231728_at,MORN5,229976_at,0.8918993506422596,199,370,19,9
CAPS,231728_at,CFAP70,229170_s_at,0.8023169473577453,199,373,19,10
CAPS,231728_at,CXCL5,215101_s_at,0.8279108785492874,199,394,19,4
CAPS,231728_at,MLIP,235377_at,0.7510683432767223,199,403,19,6
CAPS,231728_at,LOC101928817,1556003_a_at,0.8319355370523869,199,412,19,14
CAPS,231728_at,SPATA17,230763_at,0.8383712355381147,199,432,19,1
CAPS,231728_at,PIFO,228100_at,0.8056497423115452,199,450,19,1
CAPS,231728_at,EHF,225645_at,0.7929372119951503,199,499,19,11
CAPS,231728_at,CAPS,226424_at,0.974372932722053,199,504,19,19
CAPS,231728_at,WDR78,229816_at,0.83775732174947,199,537,19,1
CAPS,231728_at,AK7,1553734_at,0.8442896480338865,199,545,19,14
CAPS,231728_at,CASC1,220168_at,0.8426244945663158,199,547,19,12
CAPS,231728_at,,235892_at,0.7470539127406345,199,549,19,
CAPS,231728_at,LOC101928882,233326_at,0.7770192330641263,199,562,19,3
CAPS,231728_at,DNAH9,240857_at,0.7949096774957425,199,564,19,17
CAPS,231728_at,SPAG17,233516_s_at,0.7758435511169202,199,568,19,1
CAPS,231728_at,NEK5,237168_at,0.7984536912994438,199,570,19,13
CAPS,231728_at,WDR63,243087_at,0.8333453065583772,199,576,19,1
CAPS,231728_at,AQP4-AS1,1553440_at,0.8103290521782235,199,595,19,18
CAPS,231728_at,TMEM232,239776_at,0.7585305485002658,199,603,19,5
CAPS,231728_at,C11orf88,1568606_at,0.8471192381768393,199,606,19,11
CAPS,231728_at,C11orf70,241198_s_at,0.749324719018552,199,607,19,11
CAPS,231728_at,,240026_x_at,0.7714565798642493,199,609,19,
CAPS,231728_at,GALNT3,203397_s_at,0.7941337431348161,199,632,19,2
CAPS,231728_at,CFAP70,229169_at,0.8128347781444166,199,633,19,10
CAPS,231728_at,TMEM47,209655_s_at,0.7192144390115404,199,647,19,X
CAPS,231728_at,ZMYND10,216663_s_at,0.8174677227680148,199,649,19,3
CAPS,231728_at,C4orf47,236915_at,0.8223653707677413,199,651,19,4
CAPS,231728_at,RNF43,218704_at,0.7196565370885097,199,659,19,17
CAPS,231728_at,C5orf49,239722_at,0.8019994301139393,199,671,19,5
CAPS,231728_at,SPAG1,210117_at,0.782977358694505,199,672,19,8
CAPS,231728_at,ITGB4,204990_s_at,0.7637437139062029,199,673,19,17
CAPS,231728_at,GLIS3,230258_at,0.7279498670935871,199,693,19,9
CAPS,231728_at,SLC27A6,219932_at,0.7272892027537177,199,724,19,5
CAPS,231728_at,LRRC34,236918_s_at,0.7516233976497614,199,734,19,3
CAPS,231728_at,ROPN1L,223609_at,0.7836551110867684,199,751,19,5
CAPS,231728_at,FMO1,205666_at,0.7567763024362282,199,767,19,1
CAPS,231728_at,TTC29,223962_at,0.8597228762403333,199,776,19,4
CAPS,231728_at,ITGB4,204989_s_at,0.7102991080397455,199,806,19,17
CAPS,231728_at,C1orf158,231549_at,0.8743875614379953,199,813,19,1
CAPS,231728_at,TEX9,243198_at,0.706714672276803,199,820,19,15
CAPS,231728_at,MKX,241902_at,0.7563722065659533,199,821,19,10
CAPS,231728_at,TEKT1,239216_at,0.8724518764248684,199,822,19,17
CAPS,231728_at,ANGPTL1,224339_s_at,0.7560732063265128,199,833,19,1
CAPS,231728_at,FAM179A,236717_at,0.83383170513931,199,852,19,2
CAPS,231728_at,,235658_at,0.7724296320468372,199,894,19,
CAPS,231728_at,LRRC46,230601_s_at,0.8057263169529724,199,902,19,17
CAPS,231728_at,C1orf194,231044_at,0.8019654221199725,199,903,19,1
CAPS,231728_at,TEX26,243884_at,0.7576741484748906,199,905,19,13
CAPS,231728_at,CFAP45,220308_at,0.8552225829623776,199,914,19,1
CAPS,231728_at,RSPH4A,233071_at,0.7943638843643989,199,951,19,6
CAPS,231728_at,FOLR1,204437_s_at,0.7148860888599686,199,993,19,11
PLPPR5,231397_at,TMEM132B,236824_at,0.7299787008825815,200,206,1,12
PLPPR5,231397_at,DLGAP1,235527_at,0.7127922477833503,200,306,1,18
PLPPR5,231397_at,DAB1,228329_at,0.7233688937060815,200,322,1,1
PLPPR5,231397_at,FGF12,238521_at,0.7908334477490317,200,345,1,3
PLPPR5,231397_at,LINC01105,1553797_a_at,0.7167176140295471,200,388,1,2
PLPPR5,231397_at,BRINP1,205818_at,0.7219415310282749,200,427,1,9
PLPPR5,231397_at,DNAJC6,204720_s_at,0.71117842643291,200,509,1,1
PLPPR5,231397_at,TMEM132B,236468_at,0.7292742540784305,200,604,1,12
PLPPR5,231397_at,ARPP21,231935_at,0.7170343784246244,200,957,1,3
PLPPR5,231397_at,LRRTM2,206408_at,0.7234861816780374,200,985,1,5
PAK5,210721_s_at,RAB3C,229300_at,0.7237542618322759,201,274,20,5
PAK5,210721_s_at,DLGAP1,235527_at,0.7294791473384855,201,306,20,18
PAK5,210721_s_at,CPLX1,223500_at,0.7031569043999215,201,315,20,4
PAK5,210721_s_at,KCNQ2,205737_at,0.7583560003438161,201,318,20,20
PAK5,210721_s_at,UBE2QL1,226612_at,0.8286069253965664,201,319,20,5
PAK5,210721_s_at,RFPL1S,214120_at,0.763036538817481,201,337,20,22
PAK5,210721_s_at,CELF5,230497_at,0.7441355827189101,201,453,20,19
PAK5,210721_s_at,UNC13C,1556095_at,0.7066078761897688,201,494,20,15
PAK5,210721_s_at,CDK5R1,204995_at,0.8123310039539829,201,567,20,17
PAK5,210721_s_at,ELAVL3,1555602_a_at,0.7202802703674736,201,599,20,19
PAK5,210721_s_at,CAMK4,229029_at,0.7019708051964053,201,616,20,5
PAK5,210721_s_at,NRXN1,209914_s_at,0.7334353924233914,201,636,20,2
PAK5,210721_s_at,NRXN1,209915_s_at,0.7320237371641896,201,674,20,2
PAK5,210721_s_at,RUNDC3A,206196_s_at,0.7888166114086022,201,678,20,17
PAK5,210721_s_at,ST8SIA3,230262_at,0.7412344018545005,201,712,20,18
PAK5,210721_s_at,SNAP91,204953_at,0.7814656392107073,201,760,20,6
PAK5,210721_s_at,UBE2QL1,226618_at,0.8096004778679522,201,770,20,5
PAK5,210721_s_at,SNAP25,1556629_a_at,0.7079828345831173,201,779,20,20
PAK5,210721_s_at,ARHGEF7,242999_at,0.7312636720268333,201,814,20,13
PAK5,210721_s_at,CELF5,232416_at,0.7431143950378086,201,910,20,19
PAK5,210721_s_at,SNAP25,202507_s_at,0.7416564350147433,201,930,20,20
SOX8,226913_s_at,SALL3,243672_at,0.7199515067654298,202,230,16,18
SOX8,226913_s_at,KLRC3,207723_s_at,0.7313094164040536,202,257,16,12
SOX8,226913_s_at,ERBB3,202454_s_at,0.7028930979624098,202,343,16,12
SOX8,226913_s_at,SHC3,229824_at,0.7314128214173086,202,362,16,9
SOX8,226913_s_at,SALL3,230785_at,0.7014193545039917,202,577,16,18
SOX8,226913_s_at,LMF1,227984_at,0.915517830215703,202,666,16,16
SOX8,226913_s_at,GRIK3,230593_at,0.724577999802705,202,677,16,1
SOX8,226913_s_at,SCRG1,243984_at,0.7277825854355329,202,753,16,4
SOX8,226913_s_at,PLLP,204519_s_at,0.7730577274484228,202,786,16,16
SOX8,226913_s_at,SEMA5A,229427_at,0.7757836801452573,202,968,16,5
GJB6,231771_at,SLC12A5,210040_at,0.7488683862088206,203,256,13,20
GJB6,231771_at,VSNL1,203797_at,0.7556448616938723,203,316,13,2
GJB6,231771_at,ARPP21,220359_s_at,0.7205432802426996,203,341,13,3
GJB6,231771_at,GABRB2,1557122_s_at,0.7075025235030281,203,357,13,5
GJB6,231771_at,PACSIN1,227053_at,0.7779883693524061,203,522,13,6
GJB6,231771_at,SERPINI1,205352_at,0.7015087101567284,203,587,13,3
GJB6,231771_at,MOBP,241717_at,0.7087008525191908,203,652,13,3
GJB6,231771_at,GABRA1,206678_at,0.7009007586465955,203,664,13,5
GJB6,231771_at,CCK,205827_at,0.7356189592177392,203,679,13,3
GJB6,231771_at,EGR4,207768_at,0.7611876097017328,203,747,13,2
GJB6,231771_at,HPCAL4,219671_at,0.7353671387320396,203,755,13,1
GJB6,231771_at,KRT222,243998_at,0.70971878295798,203,849,13,17
GJB6,231771_at,MOBP,207659_s_at,0.7346489356097065,203,851,13,3
GJB6,231771_at,SCN2B,235225_at,0.7371684244213146,203,867,13,11
GJB6,231771_at,MOBP,235794_at,0.7253527908126948,203,883,13,3
GJB6,231771_at,GRM3,205814_at,0.7050476921872525,203,939,13,7
GJB6,231771_at,CREG2,231489_x_at,0.7734459316581964,203,954,13,2
CD24,209771_x_at,CD24,208651_x_at,0.9746137966408115,204,360,6,6
CD24,209771_x_at,CD24,209772_s_at,0.8644509420700706,204,369,6,6
SRPX,204955_at,BCAT1,226517_at,0.7000418999162472,205,542,X,12
SRPX,204955_at,TIMP4,206243_at,0.7010613619633342,205,588,X,3
SRPX,204955_at,PLAT,201860_s_at,0.7265610797786812,205,749,X,8
SRPX,204955_at,NT5E,203939_at,0.7522615085918846,205,789,X,6
SRPX,204955_at,KIAA0226L,44790_s_at,0.7561288859495118,205,912,X,13
SRPX,204955_at,RAB31,217763_s_at,0.712840813144636,205,931,X,18
TMEM132B,236824_at,SHC3,229824_at,0.7427035763150561,206,362,12,9
TMEM132B,236824_at,TMEM132B,236468_at,0.9554901068716547,206,604,12,12
TMEM132B,236824_at,GUCY1A2,236335_at,0.7051766368457966,206,923,12,11
TMEM132B,236824_at,SORCS3,215522_at,0.7097200015367744,206,965,12,10
TOX3,216623_x_at,TOX3,215108_x_at,0.9806255132496582,207,505,16,16
NWD2,230765_at,VSTM2A,230117_at,0.7158411434016615,209,222,4,7
NWD2,230765_at,CDH18,206280_at,0.7691172478150364,209,268,4,5
NWD2,230765_at,CELF4,238966_at,0.754599856823945,209,270,4,18
NWD2,230765_at,RBFOX1,221217_s_at,0.7103275364432405,209,354,4,16
NWD2,230765_at,SCN3B,204723_at,0.7359191437981745,209,386,4,11
NWD2,230765_at,RGS7,206290_s_at,0.723922142851105,209,392,4,1
NWD2,230765_at,RPH3A,205230_at,0.7397367113422978,209,436,4,12
NWD2,230765_at,CELF4,223654_s_at,0.7396684312495416,209,445,4,18
NWD2,230765_at,SCN3B,204722_at,0.720917240315604,209,456,4,11
NWD2,230765_at,PTPRR,206084_at,0.8197869588211606,209,493,4,12
NWD2,230765_at,PTPRR,210675_s_at,0.8171064209827712,209,530,4,12
NWD2,230765_at,KCNA1,230849_at,0.7049095961461094,209,552,4,12
NWD2,230765_at,LINGO2,232720_at,0.7033629755694027,209,555,4,9
NWD2,230765_at,CPNE4,231336_at,0.7413562199264259,209,569,4,3
NWD2,230765_at,LRRC7,233499_at,0.7389794456913138,209,615,4,1
NWD2,230765_at,CELF4,231220_at,0.7483615810865619,209,617,4,18
NWD2,230765_at,RBFOX1,1553422_s_at,0.7328558203562249,209,702,4,16
NWD2,230765_at,GPR88,220313_at,0.7169363696601904,209,713,4,1
NWD2,230765_at,ADCY1,213245_at,0.7080179644372372,209,762,4,7
NWD2,230765_at,,236714_at,0.7998025026751703,209,790,4,
NWD2,230765_at,ARHGEF7,242999_at,0.7053348977736874,209,814,4,13
NWD2,230765_at,SYN2,229039_at,0.7044480437759001,209,830,4,3
NWD2,230765_at,GABRG2,206849_at,0.7178398496457977,209,843,4,5
NWD2,230765_at,KRT222,243998_at,0.7146507898909379,209,849,4,17
NWD2,230765_at,AAK1,214956_at,0.7286449047567484,209,875,4,2
NWD2,230765_at,SVOP,229818_at,0.7721765052471427,209,881,4,12
NWD2,230765_at,C1QTNF4,223708_at,0.7074234457746753,209,916,4,11
NWD2,230765_at,SNAP25,202507_s_at,0.7025899507447565,209,930,4,20
NWD2,230765_at,RBFOX1,235070_at,0.7206117579382548,209,946,4,16
SULF1,212353_at,SULF1,212354_at,0.9713133603220575,210,684,8,8
FGFR3,204379_s_at,AQP4,226228_at,0.7106933740375074,211,290,4,18
FGFR3,204379_s_at,NTRK2,221796_at,0.7363137910332275,211,301,4,9
FGFR3,204379_s_at,BMPR1B,229975_at,0.7592112579851005,211,523,4,4
FGFR3,204379_s_at,TTYH1,219415_at,0.7853782838461589,211,524,4,19
FGFR3,204379_s_at,NEBL,203961_at,0.7081567980326752,211,554,4,10
FGFR3,204379_s_at,LOC284570,1558189_a_at,0.7106142557664197,211,561,4,1
FGFR3,204379_s_at,CLU,222043_at,0.7128253813967138,211,573,4,8
FGFR3,204379_s_at,MLC1,213395_at,0.7869811606278625,211,655,4,22
FGFR3,204379_s_at,HEPN1,238003_at,0.7254722876804865,211,808,4,11
CHI3L2,213060_s_at,GFAP,229259_at,0.7705071095632685,212,234,1,17
CHI3L2,213060_s_at,CCL2,216598_s_at,0.7883996936133344,212,259,1,17
CHI3L2,213060_s_at,CXCL2,209774_x_at,0.7612960409144808,212,276,1,4
CHI3L2,213060_s_at,CFI,203854_at,0.7377079272383568,212,287,1,4
CHI3L2,213060_s_at,LOC101928916,202238_s_at,0.7249564861705406,212,372,1,11
CHI3L2,213060_s_at,CXCL8,202859_x_at,0.746182398621137,212,385,1,4
CHI3L2,213060_s_at,CFB,202357_s_at,0.7231531970944303,212,399,1,6
CHI3L2,213060_s_at,GBP1,231577_s_at,0.7231416422446156,212,408,1,1
CHI3L2,213060_s_at,SERPINA3,202376_at,0.8072020284048159,212,448,1,14
CHI3L2,213060_s_at,CLU,222043_at,0.7085183864467075,212,573,1,8
CHI3L2,213060_s_at,GBP1,202270_at,0.7292493607263341,212,585,1,1
CHI3L2,213060_s_at,GBP1,202269_x_at,0.7443132242319179,212,638,1,1
CHI3L2,213060_s_at,GBP2,242907_at,0.7441643720801615,212,689,1,1
CHI3L2,213060_s_at,CD44,209835_x_at,0.7790853981657963,212,785,1,11
CHI3L2,213060_s_at,CD44,204490_s_at,0.7750449461014092,212,791,1,11
CHI3L2,213060_s_at,CD44,212063_at,0.7544916523061173,212,840,1,11
CHI3L2,213060_s_at,C4B_2,208451_s_at,0.7333182945260258,212,886,1,6
CHI3L2,213060_s_at,CD44,204489_s_at,0.785701295050175,212,888,1,11
CHI3L2,213060_s_at,CD44,212014_x_at,0.7794462535699112,212,933,1,11
SYT13,226086_at,SLC12A5,210040_at,0.7610715344702483,213,256,11,20
SYT13,226086_at,CELF4,238966_at,0.8302503443549236,213,270,11,18
SYT13,226086_at,RAB3C,229300_at,0.7514324784738118,213,274,11,5
SYT13,226086_at,CPLX1,223500_at,0.7376799864862514,213,315,11,4
SYT13,226086_at,VSNL1,203797_at,0.7203726036153641,213,316,11,2
SYT13,226086_at,RFPL1S,214120_at,0.7317441000045504,213,337,11,22
SYT13,226086_at,GABRB2,1557122_s_at,0.7080635272737481,213,357,11,5
SYT13,226086_at,SCN3B,204723_at,0.7959027194979478,213,386,11,11
SYT13,226086_at,RGS7,206290_s_at,0.7533282956285706,213,392,11,1
SYT13,226086_at,OLFM3,1554526_at,0.7108323353268735,213,397,11,1
SYT13,226086_at,RPH3A,205230_at,0.7108249264872201,213,436,11,12
SYT13,226086_at,CELF4,223654_s_at,0.8069938215530117,213,445,11,18
SYT13,226086_at,SCN3B,204722_at,0.796560075939477,213,456,11,11
SYT13,226086_at,PTPRR,206084_at,0.7392164478932739,213,493,11,12
SYT13,226086_at,UNC13C,1556095_at,0.7651847373726721,213,494,11,15
SYT13,226086_at,PACSIN1,227053_at,0.8050587178847501,213,522,11,6
SYT13,226086_at,PTPRR,210675_s_at,0.7202817325576313,213,530,11,12
SYT13,226086_at,TMEM130,238426_at,0.7311925570238144,213,541,11,7
SYT13,226086_at,CDK5R1,204995_at,0.7232132483811653,213,567,11,17
SYT13,226086_at,CAMK4,229029_at,0.725931003738674,213,616,11,5
SYT13,226086_at,CELF4,231220_at,0.8086231003744199,213,617,11,18
SYT13,226086_at,RUNDC3A,206196_s_at,0.7859093864158649,213,678,11,17
SYT13,226086_at,ADCY1,213245_at,0.7082472982319372,213,762,11,7
SYT13,226086_at,ARHGEF7,242999_at,0.8086124928507463,213,814,11,13
SYT13,226086_at,PCLO,213558_at,0.7129722461199293,213,815,11,7
SYT13,226086_at,SYN2,229039_at,0.7906963894839915,213,830,11,3
SYT13,226086_at,KRT222,243998_at,0.7411904850449524,213,849,11,17
SYT13,226086_at,AAK1,214956_at,0.8083185481375257,213,875,11,2
SYT13,226086_at,SVOP,229818_at,0.8178295775790022,213,881,11,12
SYT13,226086_at,SH3GL3,205637_s_at,0.7262538406219917,213,889,11,15
SYT13,226086_at,C1QTNF4,223708_at,0.7325116936193956,213,916,11,11
SYT13,226086_at,SNAP25,202507_s_at,0.731852348219278,213,930,11,20
GABRG1,1552943_at,VWA3B,1562371_s_at,0.7364280290768264,214,232,4,2
GABRG1,1552943_at,IGSF1,207695_s_at,0.7342476481512802,214,245,4,X
GABRG1,1552943_at,MAP3K19,1555804_a_at,0.7195876071874452,214,281,4,2
GABRG1,1552943_at,C8orf34,231380_at,0.7195143338258374,214,300,4,8
GABRG1,1552943_at,EFCAB1,220156_at,0.759922050470622,214,303,4,8
GABRG1,1552943_at,CFAP43,231084_at,0.7077899888522133,214,367,4,10
GABRG1,1552943_at,MORN5,229976_at,0.7275022556766998,214,370,4,9
GABRG1,1552943_at,CXCL5,215101_s_at,0.7106667494198632,214,394,4,4
GABRG1,1552943_at,LOC101928817,1556003_a_at,0.7246571490079852,214,412,4,14
GABRG1,1552943_at,AK7,1553734_at,0.7475443042107912,214,545,4,14
GABRG1,1552943_at,CASC1,220168_at,0.702704030523196,214,547,4,12
GABRG1,1552943_at,,235892_at,0.7002102802440224,214,549,4,
GABRG1,1552943_at,LOC101928882,233326_at,0.7311942253825139,214,562,4,3
GABRG1,1552943_at,NEK5,237168_at,0.7008118454028517,214,570,4,13
GABRG1,1552943_at,WDR63,243087_at,0.7090926519151638,214,576,4,1
GABRG1,1552943_at,TMEM232,239776_at,0.7461125850399712,214,603,4,5
GABRG1,1552943_at,C11orf88,1568606_at,0.717156850164097,214,606,4,11
GABRG1,1552943_at,TMEM47,209655_s_at,0.7107456527555652,214,647,4,X
GABRG1,1552943_at,ZMYND10,216663_s_at,0.7110392602320497,214,649,4,3
GABRG1,1552943_at,RNF43,218704_at,0.7499788161229984,214,659,4,17
GABRG1,1552943_at,C5orf49,239722_at,0.7046345848010046,214,671,4,5
GABRG1,1552943_at,RERG,244745_at,0.7120094743877086,214,705,4,12
GABRG1,1552943_at,ROPN1L,223609_at,0.7116381291358841,214,751,4,5
GABRG1,1552943_at,FMO1,205666_at,0.7024187709522792,214,767,4,1
GABRG1,1552943_at,RERG,227758_at,0.7176731306238812,214,801,4,12
GABRG1,1552943_at,C1orf158,231549_at,0.7406056033603902,214,813,4,1
GABRG1,1552943_at,TEKT1,239216_at,0.7103038584486348,214,822,4,17
GABRG1,1552943_at,FAM198B,219872_at,0.7241124235996819,214,861,4,4
GABRG1,1552943_at,,235658_at,0.7050350835631469,214,894,4,
GABRG1,1552943_at,LRRC46,230601_s_at,0.7043001240854974,214,902,4,17
GABRG1,1552943_at,C1orf194,231044_at,0.7480140062799558,214,903,4,1
GABRG1,1552943_at,RSPH4A,233071_at,0.7290433367996239,214,951,4,6
SYNPO2,227662_at,IGSF1,207695_s_at,0.7163012799287161,215,245,4,X
SYNPO2,227662_at,LINC01088,230781_at,0.7967643328224913,215,249,4,4
SYNPO2,227662_at,ECM2,206101_at,0.8101519809885395,215,320,4,9
SYNPO2,227662_at,MLIP,235377_at,0.7800473919303622,215,403,4,6
SYNPO2,227662_at,CAPS,226424_at,0.7853420991044775,215,504,4,19
SYNPO2,227662_at,APLNR,213592_at,0.7088859372740647,215,516,4,11
SYNPO2,227662_at,AQP4-AS1,1553440_at,0.7493897589669049,215,595,4,18
SYNPO2,227662_at,GALNT3,203397_s_at,0.7410103512860232,215,632,4,2
SYNPO2,227662_at,ITGB4,204990_s_at,0.7032227607354569,215,673,4,17
SYNPO2,227662_at,FAM179A,236717_at,0.7107748624808041,215,852,4,2
GMPR,204187_at,VWA3B,1562371_s_at,0.7712395518349923,216,232,6,2
GMPR,204187_at,IGSF1,207695_s_at,0.7301218583969172,216,245,6,X
GMPR,204187_at,LINC01088,230781_at,0.72203491929724,216,249,6,4
GMPR,204187_at,ANGPTL1,231773_at,0.7026226653367303,216,250,6,1
GMPR,204187_at,ODF3B,238327_at,0.7749788802014709,216,261,6,22
GMPR,204187_at,MAP3K19,1555804_a_at,0.737733461388736,216,281,6,2
GMPR,204187_at,MECOM,221884_at,0.7681936409484336,216,289,6,3
GMPR,204187_at,EFHC2,220591_s_at,0.7433895757176152,216,292,6,X
GMPR,204187_at,ROR2,205578_at,0.702176979547717,216,295,6,9
GMPR,204187_at,CCDC114,233157_x_at,0.7530920640999532,216,302,6,19
GMPR,204187_at,EFCAB1,220156_at,0.7425819334258608,216,303,6,8
GMPR,204187_at,CRLF1,206315_at,0.7388799776858664,216,308,6,19
